C=Cc1ccc(OC)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(OC)cc1
C=Cc1cccc(OC)c1.CCOC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>CCOC(=O)C(F)(F)CC(=O)c1cccc(OC)c1
C=Cc1ccc(OC(C)=O)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(OC(C)=O)cc1
C=Cc1ccc(C)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(C)cc1
C=Cc1ccc(C(C)(C)C)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(C(C)(C)C)cc1
C=Cc1ccc(Cl)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(Cl)cc1
C=Cc1ccc(Br)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>CCOC(=O)C(F)(F)CC(=O)c1ccc(Br)cc1
C=Cc1cccc(Br)c1.CCOC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>CCOC(=O)C(F)(F)CC(=O)c1cccc(Br)c1
C=Cc1ccccc1Br.CCOC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>CCOC(=O)C(F)(F)CC(=O)c1ccccc1Br
C/C=C/c1ccccc1.CCOC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>CCOC(=O)C(F)(F)[C@@H](C)C(=O)c1ccccc1
C/C=C/c1ccc(C)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>CCOC(=O)C(F)(F)[C@@H](C)C(=O)c1ccc(C)cc1
C/C=C/c1ccc(Br)cc1.CCOC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>CCOC(=O)C(F)(F)[C@@H](C)C(=O)c1ccc(Br)cc1
CCOC(=O)C(F)(F)Br.CS(C)=O.C(=C/c1ccccc1)\c1ccccc1|0.1.26.3>>CCOC(=O)C(F)(F)[C@H](C(=O)c1ccccc1)c1ccccc1
C=Cc1ccccc1.CC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>COC(=O)C(F)(F)CC(=O)c1ccccc1
C/C=C/c1ccccc1.CC(=O)C(F)(F)Br.CS(C)=O|0.1.26.3>>COC(=O)C(F)(F)[C@@H](C)C(=O)c1ccccc1
C/C=C/c1ccccc1.O=C(N1CCOCC1)C(F)(F)Br.CS(C)=O|0.1.26.3>>C[C@@H](C(=O)c1ccccc1)C(F)(F)C(=O)N1CCOCC1
C=Cc1ccc(C(C)(C)C)cc1.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)CC(=O)c1ccc(C(C)(C)C)cc1
C=Cc1ccc(C)cc1.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)CC(=O)c1ccc(C)cc1
C=Cc1ccc(OC)cc1.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)CC(=O)c1ccc(OC)cc1
C=Cc1ccc(OC(C)=O)cc1.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)CC(=O)c1ccc(OC(C)=O)cc1
C=Cc1ccc(F)cc1.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)CC(=O)c1ccc(F)cc1
C=Cc1ccc(Cl)cc1.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)CC(=O)c1ccc(Cl)cc1
C=Cc1ccc(Br)cc1.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)CC(=O)c1ccc(Br)cc1
C=Cc1ccccc1C.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)CC(=O)c1ccccc1C
C=Cc1ccccc1OC.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)CC(=O)c1ccccc1OC
C=Cc1ccc(C)c(C)c1.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)CC(=O)c1ccc(C)c(C)c1
C=Cc1ccccc1.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)CC(=O)c1ccccc1
C=Cc1ccc2ccccc2c1.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)CC(=O)c1ccc2ccccc2c1
COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O.C(=C/c1ccccc1)\c1ccccc1|1.1.0.3>>COC(=O)C(F)(F)C(C(=O)c1ccccc1)c1ccccc1
Cc1ccc(/C=C/c2ccc(C)cc2)cc1.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)C(C(=O)c1ccc(C)cc1)c1ccc(C)cc1
Fc1ccc(/C=C/c2ccc(F)cc2)cc1.COC(=O)C(F)(F)S(=O)(=O)F.CS(C)=O|1.1.0.3>>COC(=O)C(F)(F)C(C(=O)c1ccc(F)cc1)c1ccc(F)cc1
